trip_duration,start_date,end_date,start_station_id,end_station_id,bike_id,member_type,location_id
2646,2019-01-01 11:10:48.4930,2019-01-01 11:54:55.0250,95,88,4501,Subscriber,3
2630,2019-01-01 11:11:03.4310,2019-01-01 11:54:53.8210,95,88,2108,Subscriber,3
1355,2019-01-01 11:11:08.9060,2019-01-01 11:33:44.2530,225,115,3473,Subscriber,3
1646,2019-01-01 11:11:29.5610,2019-01-01 11:38:55.9730,356,42,2423,Customer,3
1596,2019-01-01 11:11:43.6340,2019-01-01 11:38:20.4030,356,42,2790,Customer,3
3251,2019-01-01 11:12:45.3040,2019-01-01 12:06:56.9990,228,149,4447,Customer,3
3208,2019-01-01 11:13:02.8170,2019-01-01 12:06:31.7250,228,149,3730,Customer,3
3944,2019-01-01 11:13:31.1820,2019-01-01 12:19:15.6490,81,74,4515,Customer,3
195,2019-01-01 11:13:39.1170,2019-01-01 11:16:54.7700,178,67,4502,Subscriber,3
642,2019-01-01 11:14:35.8850,2019-01-01 11:25:18.6400,37,226,4525,Customer,3
307,2019-01-01 11:15:01.9410,2019-01-01 11:20:09.7460,197,126,3034,Subscriber,3
2177,2019-01-01 11:16:08.9700,2019-01-01 11:52:26.6200,16,71,3869,Subscriber,3
358,2019-01-01 11:16:38.3630,2019-01-01 11:22:36.8790,88,80,2850,Subscriber,3
468,2019-01-01 11:16:36.0780,2019-01-01 11:24:24.7030,232,196,252,Customer,3
675,2019-01-01 11:16:39.8850,2019-01-01 11:27:55.5850,12,25,3924,Subscriber,3
2125,2019-01-01 11:16:59.8880,2019-01-01 11:52:25.4900,16,71,3954,Customer,3
573,2019-01-01 11:17:00.3480,2019-01-01 11:26:33.6040,12,25,4528,Subscriber,3
1165,2019-01-01 11:18:08.2920,2019-01-01 11:37:33.8540,91,105,3432,Subscriber,3
1073,2019-01-01 11:18:14.5670,2019-01-01 11:36:07.6160,338,332,2235,Subscriber,3
117,2019-01-01 11:18:35.1540,2019-01-01 11:20:32.8660,74,74,3906,Subscriber,3
1160,2019-01-01 11:18:42.0220,2019-01-01 11:38:02.9520,91,105,4004,Subscriber,3
2074,2019-01-01 11:19:04.1000,2019-01-01 11:53:38.9850,344,124,3871,Customer,3
522,2019-01-01 11:20:04.6110,2019-01-01 11:28:47.1750,189,179,2939,Customer,3
600,2019-01-01 11:20:12.1350,2019-01-01 11:30:12.2830,131,124,2829,Subscriber,3
240,2019-01-01 11:21:52.9190,2019-01-01 11:25:53.4610,49,16,3938,Subscriber,3
131,2019-01-01 11:22:52.5680,2019-01-01 11:25:04.1620,67,80,4461,Subscriber,3
2946,2019-01-01 11:23:16.8330,2019-01-01 12:12:23.7980,58,58,2067,Subscriber,3
2293,2019-01-01 11:24:27.1030,2019-01-01 12:02:40.7370,126,126,2015,Subscriber,3
2313,2019-01-01 11:25:20.8960,2019-01-01 12:03:54.7440,84,342,3983,Subscriber,3
257,2019-01-01 11:25:54.3970,2019-01-01 11:30:11.5990,221,110,3648,Subscriber,3
2401,2019-01-01 11:26:13.5660,2019-01-01 12:06:14.8170,189,67,3799,Customer,3
2405,2019-01-01 11:26:28.9920,2019-01-01 12:06:34.0120,189,67,3657,Customer,3
591,2019-01-01 11:26:55.9490,2019-01-01 11:36:47.6290,139,91,3746,Subscriber,3
565,2019-01-01 11:27:30.6970,2019-01-01 11:36:55.7470,139,91,3159,Customer,3
323,2019-01-01 11:29:00.0620,2019-01-01 11:34:23.3660,377,108,2035,Subscriber,3
1267,2019-01-01 11:30:32.3090,2019-01-01 11:51:39.9740,178,15,2665,Subscriber,3
307,2019-01-01 11:30:24.1950,2019-01-01 11:35:31.3280,88,68,3240,Subscriber,3
626,2019-01-01 11:31:52.0850,2019-01-01 11:42:18.5870,77,100,4093,Customer,3
959,2019-01-01 11:31:57.0740,2019-01-01 11:47:56.1730,105,42,3955,Subscriber,3
343,2019-01-01 11:32:54.9570,2019-01-01 11:38:38.9090,81,23,4536,Subscriber,3
1607,2019-01-01 11:34:32.7950,2019-01-01 12:01:20.7200,193,80,2955,Subscriber,3
896,2019-01-01 11:35:59.8730,2019-01-01 11:50:56.7630,234,71,3942,Subscriber,3
226,2019-01-01 11:37:17.5590,2019-01-01 11:41:03.7470,160,30,4014,Subscriber,3
1891,2019-01-01 11:38:18.6380,2019-01-01 12:09:50.2660,116,8,2953,Subscriber,3
363,2019-01-01 11:38:19.2200,2019-01-01 11:44:22.8930,80,68,4379,Subscriber,3
1492,2019-01-01 11:38:18.8210,2019-01-01 12:03:11.8080,102,97,3926,Customer,3
1329,2019-01-01 11:38:38.5690,2019-01-01 12:00:48.2580,102,97,4028,Customer,3
1935,2019-01-01 11:39:57.0420,2019-01-01 12:12:12.7940,338,180,2816,Subscriber,3
4238,2019-01-01 11:40:04.6590,2019-01-01 12:50:43.6100,338,67,2409,Customer,3
434,2019-01-01 11:40:57.0890,2019-01-01 11:48:11.4420,89,68,3232,Subscriber,3
346,2019-01-01 11:42:41.4000,2019-01-01 11:48:28.1230,33,36,4073,Subscriber,3
304,2019-01-01 11:44:05.2530,2019-01-01 11:49:09.5480,21,49,2845,Subscriber,3
1595,2019-01-01 11:44:33.8280,2019-01-01 12:11:08.9730,182,20,3194,Subscriber,3
552,2019-01-01 11:44:45.1880,2019-01-01 11:53:57.7290,68,185,3326,Subscriber,3
403,2019-01-01 11:46:14.0330,2019-01-01 11:52:57.8900,361,10,2789,Subscriber,3
